Date,CourseID,CourseName,CourseCategory,Actual_Next_Day_Enrollment,Predicted_Next_Day_Enrollment,Actual_Next_Day_Revenue,Predicted_Next_Day_Revenue
2025-11-09,CR00012,Business Strategy,Business,2.0,239.11327674335405,975.84,239.11327674335405
2025-11-09,CR00036,Agile Project Management,Project Management,0.0,4.317736281826811,0.0,4.317736281826811
2025-11-09,CR00011,Entrepreneurship 101,Business,0.0,138.7062997721381,0.0,138.7062997721381
2025-11-09,CR00028,Deep Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-09,CR00050,Computer Vision,Artificial Intelligence,0.0,231.48866569749893,0.0,231.48866569749893
2025-11-09,CR00046,AI for Beginners,Artificial Intelligence,0.0,104.0674213688028,0.0,104.0674213688028
2025-11-09,CR00014,Sales Mastery,Business,1.0,0.0,0.0,0.0
2025-11-09,CR00009,Web Design Fundamentals,Design,1.0,1.0502764290236684,0.0,1.0502764290236684
2025-11-09,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-09,CR00017,SEO Mastery,Marketing,1.0,1.534620003555304,0.0,1.534620003555304
2025-11-09,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-09,CR00029,Natural Language Processing,Machine Learning,0.0,0.28704005506457264,0.0,0.28704005506457264
2025-11-09,CR00001,Python Basics,Programming,0.0,201.3645048980395,0.0,201.3645048980395
2025-11-09,CR00031,Network Security,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-09,CR00045,Financial Modeling,Finance,1.0,0.0,0.0,0.0
2025-11-09,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-09,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-09,CR00025,Statistical Analysis,Data Science,0.0,163.95731461862286,0.0,163.95731461862286
2025-11-09,CR00043,Corporate Finance,Finance,0.0,1.5309047534430817,0.0,1.5309047534430817
2025-11-09,CR00021,Data Analysis with Python,Data Science,0.0,0.28731622957376146,0.0,0.28731622957376146
2025-11-09,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-09,CR00052,JavaScript Mastery,Web Development,1.0,0.3682465689538361,0.0,0.3682465689538361
2025-11-09,CR00013,Finance for Startups,Business,1.0,0.0,0.0,0.0
2025-11-09,CR00024,Big Data Analytics,Data Science,0.0,52.582879607716464,0.0,52.582879607716464
2025-11-09,CR00033,Cybersecurity Fundamentals,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-09,CR00019,Content Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-09,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-11-09,CR00006,Graphic Design Basics,Design,0.0,113.89482700954906,0.0,113.89482700954906
2025-11-09,CR00047,Natural Language Processing,Artificial Intelligence,0.0,29.640963763341617,0.0,29.640963763341617
2025-11-09,CR00004,Advanced Python,Programming,0.0,0.0,0.0,0.0
2025-11-09,CR00022,Data Visualization,Data Science,0.0,6.235683783654331,0.0,6.235683783654331
2025-11-09,CR00015,Leadership Essentials,Business,0.0,105.80408092030002,0.0,105.80408092030002
2025-11-09,CR00044,Personal Finance,Finance,0.0,51.68969120843426,0.0,51.68969120843426
2025-11-09,CR00002,Java Programming,Programming,1.0,0.0,0.0,0.0
2025-11-09,CR00030,Reinforcement Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-09,CR00054,Backend Development with Node.js,Web Development,1.0,0.44305572739617105,0.0,0.44305572739617105
2025-11-09,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-09,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-09,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-09,CR00016,Digital Marketing,Marketing,2.0,0.0,0.0,0.0
2025-11-09,CR00049,Deep Learning,Artificial Intelligence,1.0,140.02077261623376,415.51,140.02077261623376
2025-11-09,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-09,CR00051,HTML & CSS,Web Development,1.0,13.396554587413743,37.89,13.396554587413743
2025-11-09,CR00057,SEO for E-commerce,Digital Marketing,0.0,69.80523407282207,0.0,69.80523407282207
2025-11-10,CR00047,Natural Language Processing,Artificial Intelligence,1.0,35.21659215101359,89.59,35.21659215101359
2025-11-10,CR00007,UI/UX Design,Design,2.0,0.0,0.0,0.0
2025-11-10,CR00052,JavaScript Mastery,Web Development,0.0,0.0,0.0,0.0
2025-11-10,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-10,CR00006,Graphic Design Basics,Design,1.0,112.46907192477696,276.37,112.46907192477696
2025-11-10,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-10,CR00008,Photoshop Mastery,Design,0.0,0.0,0.0,0.0
2025-11-10,CR00050,Computer Vision,Artificial Intelligence,0.0,281.6721794692135,0.0,281.6721794692135
2025-11-10,CR00060,Content Creation,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-10,CR00021,Data Analysis with Python,Data Science,1.0,0.0,0.0,0.0
2025-11-10,CR00014,Sales Mastery,Business,0.0,0.0,0.0,0.0
2025-11-10,CR00010,3D Modeling,Design,1.0,0.0,0.0,0.0
2025-11-10,CR00040,Leadership in Projects,Project Management,0.0,106.49077649936078,0.0,106.49077649936078
2025-11-10,CR00027,Neural Networks,Machine Learning,1.0,0.0,0.0,0.0
2025-11-10,CR00022,Data Visualization,Data Science,2.0,5.466555548663983,0.0,5.466555548663983
2025-11-10,CR00043,Corporate Finance,Finance,0.0,0.3154678550946315,0.0,0.3154678550946315
2025-11-10,CR00015,Leadership Essentials,Business,0.0,116.3067584645046,0.0,116.3067584645046
2025-11-10,CR00029,Natural Language Processing,Machine Learning,0.0,0.0,0.0,0.0
2025-11-10,CR00012,Business Strategy,Business,0.0,196.43638779749023,0.0,196.43638779749023
2025-11-10,CR00037,Scrum Essentials,Project Management,1.0,0.0,0.0,0.0
2025-11-10,CR00035,Cyber Threat Intelligence,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-10,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-10,CR00034,Data Encryption,Cybersecurity,1.0,177.6009473295974,394.26,177.6009473295974
2025-11-10,CR00044,Personal Finance,Finance,0.0,45.95730066202538,0.0,45.95730066202538
2025-11-10,CR00018,Social Media Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-10,CR00059,Affiliate Marketing,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-10,CR00003,C++ for Beginners,Programming,0.0,0.0,0.0,0.0
2025-11-10,CR00045,Financial Modeling,Finance,2.0,0.0,0.0,0.0
2025-11-10,CR00057,SEO for E-commerce,Digital Marketing,2.0,66.55492728482608,354.68,66.55492728482608
2025-11-10,CR00038,Risk Management,Project Management,0.0,139.6155686980983,0.0,139.6155686980983
2025-11-10,CR00056,Google Ads Mastery,Digital Marketing,1.0,94.8162248925191,212.39,94.8162248925191
2025-11-10,CR00001,Python Basics,Programming,0.0,235.43621093971626,0.0,235.43621093971626
2025-11-10,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-10,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-10,CR00023,Machine Learning Fundamentals,Data Science,1.0,1.8183212443335748,0.0,1.8183212443335748
2025-11-10,CR00011,Entrepreneurship 101,Business,0.0,133.41390647494816,0.0,133.41390647494816
2025-11-10,CR00017,SEO Mastery,Marketing,0.0,0.0,0.0,0.0
2025-11-10,CR00009,Web Design Fundamentals,Design,1.0,0.0,0.0,0.0
2025-11-10,CR00039,Project Planning,Project Management,0.0,179.5496225662739,0.0,179.5496225662739
2025-11-10,CR00049,Deep Learning,Artificial Intelligence,0.0,168.83458124196204,0.0,168.83458124196204
2025-11-10,CR00046,AI for Beginners,Artificial Intelligence,2.0,87.13858338963514,496.2,87.13858338963514
2025-11-10,CR00048,AI Ethics,Artificial Intelligence,1.0,0.0,0.0,0.0
2025-11-10,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-10,CR00036,Agile Project Management,Project Management,1.0,4.17534114737817,0.0,4.17534114737817
2025-11-10,CR00054,Backend Development with Node.js,Web Development,1.0,0.10143334049368491,0.0,0.10143334049368491
2025-11-10,CR00041,Financial Accounting,Finance,0.0,24.318027553999993,0.0,24.318027553999993
2025-11-10,CR00019,Content Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-10,CR00058,Social Media Strategy,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-10,CR00028,Deep Learning,Machine Learning,1.0,0.0,0.78,0.0
2025-11-10,CR00013,Finance for Startups,Business,1.0,0.0,0.0,0.0
2025-11-10,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-10,CR00024,Big Data Analytics,Data Science,1.0,58.35847873058904,117.68,58.35847873058904
2025-11-10,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
2025-11-10,CR00051,HTML & CSS,Web Development,1.0,11.674775471561599,37.89,11.674775471561599
2025-11-10,CR00025,Statistical Analysis,Data Science,2.0,158.19068969787241,599.14,158.19068969787241
2025-11-10,CR00042,Investment Strategies,Finance,0.0,0.0,0.0,0.0
2025-11-10,CR00055,Full-Stack Web Development,Web Development,0.0,17.44082078460876,0.0,17.44082078460876
2025-11-10,CR00004,Advanced Python,Programming,0.0,0.0,0.0,0.0
2025-11-10,CR00016,Digital Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-10,CR00031,Network Security,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-11,CR00057,SEO for E-commerce,Digital Marketing,0.0,77.38252219011184,0.0,77.38252219011184
2025-11-11,CR00004,Advanced Python,Programming,1.0,0.0,0.0,0.0
2025-11-11,CR00018,Social Media Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-11,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
2025-11-11,CR00059,Affiliate Marketing,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-11,CR00044,Personal Finance,Finance,0.0,53.541563859053085,0.0,53.541563859053085
2025-11-11,CR00046,AI for Beginners,Artificial Intelligence,0.0,89.32302699516379,0.0,89.32302699516379
2025-11-11,CR00045,Financial Modeling,Finance,1.0,0.0,0.0,0.0
2025-11-11,CR00015,Leadership Essentials,Business,0.0,118.21366228775896,0.0,118.21366228775896
2025-11-11,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-11,CR00029,Natural Language Processing,Machine Learning,0.0,1.3372847144254791,0.0,1.3372847144254791
2025-11-11,CR00035,Cyber Threat Intelligence,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-11,CR00055,Full-Stack Web Development,Web Development,0.0,20.644012507570427,0.0,20.644012507570427
2025-11-11,CR00052,JavaScript Mastery,Web Development,0.0,1.4351265356389717,0.0,1.4351265356389717
2025-11-11,CR00006,Graphic Design Basics,Design,0.0,108.20599970801894,0.0,108.20599970801894
2025-11-11,CR00028,Deep Learning,Machine Learning,0.0,1.878063026925993,0.0,1.878063026925993
2025-11-11,CR00022,Data Visualization,Data Science,0.0,6.445049137903737,0.0,6.445049137903737
2025-11-11,CR00011,Entrepreneurship 101,Business,0.0,125.15551338061373,0.0,125.15551338061373
2025-11-11,CR00039,Project Planning,Project Management,0.0,147.1786828198144,0.0,147.1786828198144
2025-11-11,CR00025,Statistical Analysis,Data Science,0.0,152.83854169241798,0.0,152.83854169241798
2025-11-11,CR00043,Corporate Finance,Finance,0.0,2.0490536940404738,0.0,2.0490536940404738
2025-11-11,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-11,CR00019,Content Marketing,Marketing,1.0,1.7792861757530574,0.0,1.7792861757530574
2025-11-11,CR00058,Social Media Strategy,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-11,CR00020,Email Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-11,CR00042,Investment Strategies,Finance,0.0,0.2884605126302091,0.0,0.2884605126302091
2025-11-11,CR00003,C++ for Beginners,Programming,2.0,0.2974932360153417,0.0,0.2974932360153417
2025-11-11,CR00041,Financial Accounting,Finance,0.0,27.379717709935814,0.0,27.379717709935814
2025-11-11,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-11,CR00038,Risk Management,Project Management,0.0,160.24482286540132,0.0,160.24482286540132
2025-11-11,CR00013,Finance for Startups,Business,1.0,0.0,0.0,0.0
2025-11-11,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-11,CR00036,Agile Project Management,Project Management,0.0,5.265411351659409,0.0,5.265411351659409
2025-11-11,CR00009,Web Design Fundamentals,Design,0.0,2.236430008273757,0.0,2.236430008273757
2025-11-11,CR00049,Deep Learning,Artificial Intelligence,1.0,181.23542104563367,415.51,181.23542104563367
2025-11-11,CR00031,Network Security,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-11,CR00056,Google Ads Mastery,Digital Marketing,1.0,98.69732349576606,212.39,98.69732349576606
2025-11-11,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-11,CR00051,HTML & CSS,Web Development,1.0,13.951821195711943,37.89,13.951821195711943
2025-11-11,CR00048,AI Ethics,Artificial Intelligence,0.0,0.5521664235439658,0.0,0.5521664235439658
2025-11-11,CR00001,Python Basics,Programming,0.0,202.19052771936504,0.0,202.19052771936504
2025-11-11,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-11,CR00024,Big Data Analytics,Data Science,1.0,60.560114976714225,117.68,60.560114976714225
2025-11-11,CR00023,Machine Learning Fundamentals,Data Science,0.0,4.11686256083707,0.0,4.11686256083707
2025-11-11,CR00040,Leadership in Projects,Project Management,0.0,115.69914391058818,0.0,115.69914391058818
2025-11-11,CR00014,Sales Mastery,Business,2.0,0.0,0.0,0.0
2025-11-11,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-11,CR00034,Data Encryption,Cybersecurity,0.0,178.10531874121864,0.0,178.10531874121864
2025-11-11,CR00047,Natural Language Processing,Artificial Intelligence,1.0,28.835526740883235,89.59,28.835526740883235
2025-11-11,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-11,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-11,CR00012,Business Strategy,Business,0.0,244.84204715048526,0.0,244.84204715048526
2025-11-11,CR00027,Neural Networks,Machine Learning,2.0,0.0,0.0,0.0
2025-11-11,CR00010,3D Modeling,Design,3.0,0.0,0.0,0.0
2025-11-11,CR00017,SEO Mastery,Marketing,1.0,2.018237398130644,0.0,2.018237398130644
2025-11-11,CR00021,Data Analysis with Python,Data Science,1.0,0.20130913245698423,0.0,0.20130913245698423
2025-11-11,CR00050,Computer Vision,Artificial Intelligence,0.0,217.22090328225687,0.0,217.22090328225687
2025-11-11,CR00008,Photoshop Mastery,Design,1.0,0.0,0.0,0.0
2025-11-11,CR00054,Backend Development with Node.js,Web Development,1.0,2.2837473024004282,0.0,2.2837473024004282
2025-11-11,CR00033,Cybersecurity Fundamentals,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-12,CR00028,Deep Learning,Machine Learning,1.0,2.976100435539422,0.78,2.976100435539422
2025-11-12,CR00016,Digital Marketing,Marketing,3.0,0.0,0.0,0.0
2025-11-12,CR00004,Advanced Python,Programming,0.0,0.0,0.0,0.0
2025-11-12,CR00023,Machine Learning Fundamentals,Data Science,0.0,5.2973544792073355,0.0,5.2973544792073355
2025-11-12,CR00013,Finance for Startups,Business,1.0,0.5490053127376058,0.0,0.5490053127376058
2025-11-12,CR00014,Sales Mastery,Business,0.0,0.5492443811404399,0.0,0.5492443811404399
2025-11-12,CR00017,SEO Mastery,Marketing,0.0,1.8053872945170255,0.0,1.8053872945170255
2025-11-12,CR00046,AI for Beginners,Artificial Intelligence,0.0,114.86185979516613,0.0,114.86185979516613
2025-11-12,CR00033,Cybersecurity Fundamentals,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-12,CR00022,Data Visualization,Data Science,0.0,8.689017712007654,0.0,8.689017712007654
2025-11-12,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-12,CR00003,C++ for Beginners,Programming,0.0,1.8716191472632886,0.0,1.8716191472632886
2025-11-12,CR00052,JavaScript Mastery,Web Development,1.0,3.1937762728006973,0.0,3.1937762728006973
2025-11-12,CR00012,Business Strategy,Business,0.0,205.59167846843178,0.0,205.59167846843178
2025-11-12,CR00038,Risk Management,Project Management,1.0,158.5508104288992,342.61,158.5508104288992
2025-11-12,CR00049,Deep Learning,Artificial Intelligence,0.0,190.44552406373126,0.0,190.44552406373126
2025-11-12,CR00060,Content Creation,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-12,CR00027,Neural Networks,Machine Learning,2.0,1.927340426922008,0.0,1.927340426922008
2025-11-12,CR00036,Agile Project Management,Project Management,2.0,6.553452408381929,0.0,6.553452408381929
2025-11-12,CR00051,HTML & CSS,Web Development,1.0,16.08135062282234,37.89,16.08135062282234
2025-11-12,CR00008,Photoshop Mastery,Design,1.0,0.8719718412332611,0.0,0.8719718412332611
2025-11-12,CR00045,Financial Modeling,Finance,0.0,0.0,0.0,0.0
2025-11-12,CR00034,Data Encryption,Cybersecurity,0.0,185.18258294360416,0.0,185.18258294360416
2025-11-12,CR00025,Statistical Analysis,Data Science,2.0,160.0267993372479,599.14,160.0267993372479
2025-11-12,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-12,CR00009,Web Design Fundamentals,Design,0.0,2.687163812739371,0.0,2.687163812739371
2025-11-12,CR00001,Python Basics,Programming,0.0,192.54545818344863,0.0,192.54545818344863
2025-11-12,CR00024,Big Data Analytics,Data Science,1.0,63.81289428705392,117.68,63.81289428705392
2025-11-12,CR00040,Leadership in Projects,Project Management,1.0,113.44800575112089,327.99,113.44800575112089
2025-11-12,CR00010,3D Modeling,Design,1.0,0.0,0.0,0.0
2025-11-12,CR00058,Social Media Strategy,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-12,CR00044,Personal Finance,Finance,0.0,51.09366016460634,0.0,51.09366016460634
2025-11-12,CR00002,Java Programming,Programming,1.0,0.0,0.0,0.0
2025-11-12,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-12,CR00006,Graphic Design Basics,Design,1.0,111.18933730859703,276.37,111.18933730859703
2025-11-12,CR00042,Investment Strategies,Finance,1.0,2.2450568862213984,0.0,2.2450568862213984
2025-11-12,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.40080616517420964,0.0,0.40080616517420964
2025-11-12,CR00039,Project Planning,Project Management,1.0,136.33849726727217,346.71,136.33849726727217
2025-11-12,CR00050,Computer Vision,Artificial Intelligence,2.0,202.92725230187528,981.8,202.92725230187528
2025-11-12,CR00032,Ethical Hacking,Cybersecurity,0.0,0.0,0.0,0.0
2025-11-12,CR00019,Content Marketing,Marketing,1.0,1.7044869421709734,0.0,1.7044869421709734
2025-11-12,CR00018,Social Media Marketing,Marketing,1.0,0.0,0.0,0.0
2025-11-12,CR00031,Network Security,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-12,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-12,CR00047,Natural Language Processing,Artificial Intelligence,2.0,34.38268921096183,179.18,34.38268921096183
2025-11-12,CR00048,AI Ethics,Artificial Intelligence,0.0,2.043609436208257,0.0,2.043609436208257
2025-11-12,CR00043,Corporate Finance,Finance,0.0,5.034461698352985,0.0,5.034461698352985
2025-11-12,CR00021,Data Analysis with Python,Data Science,1.0,1.3896246629167024,0.0,1.3896246629167024
2025-11-12,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-12,CR00055,Full-Stack Web Development,Web Development,0.0,24.26539374779386,0.0,24.26539374779386
2025-11-12,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-12,CR00011,Entrepreneurship 101,Business,0.0,125.52205881984551,0.0,125.52205881984551
2025-11-12,CR00029,Natural Language Processing,Machine Learning,0.0,2.9812719543031676,0.0,2.9812719543031676
2025-11-12,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-12,CR00056,Google Ads Mastery,Digital Marketing,0.0,111.84318789615367,0.0,111.84318789615367
2025-11-12,CR00054,Backend Development with Node.js,Web Development,0.0,2.5168132808697976,0.0,2.5168132808697976
2025-11-12,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-12,CR00057,SEO for E-commerce,Digital Marketing,1.0,76.68497816606423,177.34,76.68497816606423
2025-11-12,CR00015,Leadership Essentials,Business,0.0,108.29781087837796,0.0,108.29781087837796
2025-11-12,CR00041,Financial Accounting,Finance,0.0,25.994295639958672,0.0,25.994295639958672
2025-11-13,CR00049,Deep Learning,Artificial Intelligence,1.0,241.34637718642105,415.51,241.34637718642105
2025-11-13,CR00009,Web Design Fundamentals,Design,0.0,3.976116197489624,0.0,3.976116197489624
2025-11-13,CR00001,Python Basics,Programming,2.0,201.68339552579314,944.56,201.68339552579314
2025-11-13,CR00017,SEO Mastery,Marketing,0.0,3.972138507628742,0.0,3.972138507628742
2025-11-13,CR00015,Leadership Essentials,Business,0.0,122.74555168071171,0.0,122.74555168071171
2025-11-13,CR00039,Project Planning,Project Management,1.0,127.97917760735109,346.71,127.97917760735109
2025-11-13,CR00060,Content Creation,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00047,Natural Language Processing,Artificial Intelligence,2.0,33.277789399700254,179.18,33.277789399700254
2025-11-13,CR00043,Corporate Finance,Finance,0.0,4.159566804324669,0.0,4.159566804324669
2025-11-13,CR00037,Scrum Essentials,Project Management,0.0,0.0,0.0,0.0
2025-11-13,CR00014,Sales Mastery,Business,1.0,0.0,0.0,0.0
2025-11-13,CR00007,UI/UX Design,Design,1.0,0.0,0.0,0.0
2025-11-13,CR00024,Big Data Analytics,Data Science,2.0,65.10239302880973,235.36,65.10239302880973
2025-11-13,CR00054,Backend Development with Node.js,Web Development,0.0,3.6581995771590243,0.0,3.6581995771590243
2025-11-13,CR00019,Content Marketing,Marketing,0.0,2.4183673903723317,0.0,2.4183673903723317
2025-11-13,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00003,C++ for Beginners,Programming,0.0,1.4854959958911707,0.0,1.4854959958911707
2025-11-13,CR00013,Finance for Startups,Business,0.0,0.0,0.0,0.0
2025-11-13,CR00031,Network Security,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-13,CR00021,Data Analysis with Python,Data Science,0.0,2.1984464188353314,0.0,2.1984464188353314
2025-11-13,CR00044,Personal Finance,Finance,0.0,50.94505026962241,0.0,50.94505026962241
2025-11-13,CR00042,Investment Strategies,Finance,0.0,0.9194011158866289,0.0,0.9194011158866289
2025-11-13,CR00005,Full Stack Development,Programming,0.0,0.0,0.0,0.0
2025-11-13,CR00008,Photoshop Mastery,Design,0.0,0.5040488544980803,0.0,0.5040488544980803
2025-11-13,CR00030,Reinforcement Learning,Machine Learning,1.0,0.0,0.0,0.0
2025-11-13,CR00025,Statistical Analysis,Data Science,0.0,145.7512556185087,0.0,145.7512556185087
2025-11-13,CR00050,Computer Vision,Artificial Intelligence,1.0,196.5470184177513,490.9,196.5470184177513
2025-11-13,CR00028,Deep Learning,Machine Learning,0.0,2.126995692420607,0.0,2.126995692420607
2025-11-13,CR00052,JavaScript Mastery,Web Development,0.0,2.8951133741334942,0.0,2.8951133741334942
2025-11-13,CR00027,Neural Networks,Machine Learning,1.0,1.5080732754674386,0.0,1.5080732754674386
2025-11-13,CR00010,3D Modeling,Design,2.0,0.0,0.0,0.0
2025-11-13,CR00051,HTML & CSS,Web Development,0.0,15.913837522894624,0.0,15.913837522894624
2025-11-13,CR00012,Business Strategy,Business,0.0,187.62561350364012,0.0,187.62561350364012
2025-11-13,CR00059,Affiliate Marketing,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00034,Data Encryption,Cybersecurity,1.0,188.0678189561766,394.26,188.0678189561766
2025-11-13,CR00040,Leadership in Projects,Project Management,0.0,113.24430611142526,0.0,113.24430611142526
2025-11-13,CR00011,Entrepreneurship 101,Business,2.0,136.72841416786267,652.04,136.72841416786267
2025-11-13,CR00022,Data Visualization,Data Science,1.0,6.553599491072205,0.0,6.553599491072205
2025-11-13,CR00018,Social Media Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00046,AI for Beginners,Artificial Intelligence,0.0,103.87397946179806,0.0,103.87397946179806
2025-11-13,CR00057,SEO for E-commerce,Digital Marketing,0.0,71.07076673237746,0.0,71.07076673237746
2025-11-13,CR00045,Financial Modeling,Finance,0.0,0.0,0.0,0.0
2025-11-13,CR00055,Full-Stack Web Development,Web Development,2.0,25.695792339684992,114.64,25.695792339684992
2025-11-13,CR00006,Graphic Design Basics,Design,0.0,120.868860862005,0.0,120.868860862005
2025-11-13,CR00041,Financial Accounting,Finance,0.0,21.714345562682368,0.0,21.714345562682368
2025-11-13,CR00023,Machine Learning Fundamentals,Data Science,0.0,4.618152998981046,0.0,4.618152998981046
2025-11-13,CR00035,Cyber Threat Intelligence,Cybersecurity,0.0,0.6895874065290215,0.0,0.6895874065290215
2025-11-13,CR00048,AI Ethics,Artificial Intelligence,0.0,0.9172878482425375,0.0,0.9172878482425375
2025-11-13,CR00053,React for Beginners,Web Development,0.0,0.0,0.0,0.0
2025-11-13,CR00026,Intro to Machine Learning,Machine Learning,0.0,0.0,0.0,0.0
2025-11-13,CR00033,Cybersecurity Fundamentals,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-13,CR00056,Google Ads Mastery,Digital Marketing,2.0,106.33089099508078,424.78,106.33089099508078
2025-11-13,CR00032,Ethical Hacking,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-13,CR00004,Advanced Python,Programming,2.0,0.0,0.0,0.0
2025-11-13,CR00036,Agile Project Management,Project Management,0.0,4.250145668856916,0.0,4.250145668856916
2025-11-13,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00002,Java Programming,Programming,1.0,0.0,0.0,0.0
2025-11-13,CR00058,Social Media Strategy,Digital Marketing,0.0,0.0,0.0,0.0
2025-11-13,CR00038,Risk Management,Project Management,2.0,142.90202270422782,685.22,142.90202270422782
2025-11-13,CR00029,Natural Language Processing,Machine Learning,0.0,1.5921205400306064,0.0,1.5921205400306064
2025-11-14,CR00016,Digital Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-14,CR00029,Natural Language Processing,Machine Learning,0.0,0.0,0.0,0.0
2025-11-14,CR00007,UI/UX Design,Design,0.0,0.0,0.0,0.0
2025-11-14,CR00033,Cybersecurity Fundamentals,Cybersecurity,1.0,0.0,0.0,0.0
2025-11-14,CR00020,Email Marketing,Marketing,0.0,0.0,0.0,0.0
2025-11-14,CR00022,Data Visualization,Data Science,0.0,7.248176873481668,0.0,7.248176873481668
2025-11-14,CR00013,Finance for Startups,Business,1.0,0.0,0.0,0.0
2025-11-14,CR00052,JavaScript Mastery,Web Development,0.0,0.5833305996277574,0.0,0.5833305996277574
2025-11-14,CR00059,Affiliate Marketing,Digital Marketing,1.0,0.0,0.0,0.0
2025-11-14,CR00006,Graphic Design Basics,Design,3.0,111.55271065208203,829.11,111.55271065208203
2025-11-14,CR00044,Personal Finance,Finance,0.0,59.779467134440665,0.0,59.779467134440665
2025-11-14,CR00002,Java Programming,Programming,0.0,0.0,0.0,0.0
